0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
347.4782608695652,347.4782608695652,308.8695652173913,308.8695652173913,289.5652173913044,386.0869565217391,386.0869565217391,386.0869565217391,308.8695652173913,308.8695652173913,328.17391304347825,366.7826086956522,366.7826086956522,366.7826086956522,347.4782608695652,130.43478260869566,173.91304347826087,195.65217391304347,250.0,293.4782608695652,195.65217391304347,250.0,293.4782608695652,282.60869565217394,369.5652173913044,456.5217391304348,282.60869565217394,369.5652173913044,456.5217391304348,239.1304347826087
347.4782608695652,347.4782608695652,308.8695652173913,308.8695652173913,289.5652173913044,386.0869565217391,386.0869565217391,386.0869565217391,308.8695652173913,308.8695652173913,328.17391304347825,366.7826086956522,366.7826086956522,366.7826086956522,347.4782608695652,130.43478260869566,173.91304347826087,195.65217391304347,250.0,293.4782608695652,195.65217391304347,250.0,293.4782608695652,282.60869565217394,369.5652173913044,456.5217391304348,282.60869565217394,369.5652173913044,456.5217391304348,239.1304347826087
347.4782608695652,347.4782608695652,308.8695652173913,308.8695652173913,289.5652173913044,386.0869565217391,386.0869565217391,386.0869565217391,308.8695652173913,308.8695652173913,328.17391304347825,366.7826086956522,366.7826086956522,366.7826086956522,347.4782608695652,130.43478260869566,173.91304347826087,195.65217391304347,250.0,293.4782608695652,195.65217391304347,250.0,293.4782608695652,282.60869565217394,369.5652173913044,456.5217391304348,282.60869565217394,369.5652173913044,456.5217391304348,239.1304347826087
347.4782608695652,347.4782608695652,308.8695652173913,308.8695652173913,289.5652173913044,386.0869565217391,386.0869565217391,386.0869565217391,328.17391304347825,308.8695652173913,328.17391304347825,366.7826086956522,366.7826086956522,366.7826086956522,347.4782608695652,130.43478260869566,173.91304347826087,195.65217391304347,250.0,293.4782608695652,195.65217391304347,250.0,293.4782608695652,293.4782608695652,369.5652173913044,456.5217391304348,293.4782608695652,369.5652173913044,456.5217391304348,239.1304347826087
347.4782608695652,347.4782608695652,308.8695652173913,308.8695652173913,289.5652173913044,386.0869565217391,386.0869565217391,386.0869565217391,328.17391304347825,308.8695652173913,328.17391304347825,366.7826086956522,366.7826086956522,366.7826086956522,347.4782608695652,130.43478260869566,173.91304347826087,195.65217391304347,250.0,293.4782608695652,195.65217391304347,250.0,293.4782608695652,293.4782608695652,369.5652173913044,456.5217391304348,293.4782608695652,369.5652173913044,456.5217391304348,239.1304347826087
347.4782608695652,347.4782608695652,308.8695652173913,308.8695652173913,289.5652173913044,386.0869565217391,386.0869565217391,386.0869565217391,328.17391304347825,308.8695652173913,328.17391304347825,366.7826086956522,366.7826086956522,366.7826086956522,347.4782608695652,130.43478260869566,173.91304347826087,195.65217391304347,250.0,293.4782608695652,195.65217391304347,250.0,293.4782608695652,293.4782608695652,369.5652173913044,456.5217391304348,282.60869565217394,369.5652173913044,456.5217391304348,239.1304347826087
347.4782608695652,347.4782608695652,308.8695652173913,308.8695652173913,289.5652173913044,386.0869565217391,386.0869565217391,386.0869565217391,328.17391304347825,308.8695652173913,328.17391304347825,366.7826086956522,366.7826086956522,366.7826086956522,347.4782608695652,130.43478260869566,173.91304347826087,195.65217391304347,250.0,293.4782608695652,195.65217391304347,250.0,293.4782608695652,293.4782608695652,369.5652173913044,456.5217391304348,282.60869565217394,369.5652173913044,456.5217391304348,239.1304347826087
347.4782608695652,347.4782608695652,308.8695652173913,308.8695652173913,289.5652173913044,386.0869565217391,386.0869565217391,386.0869565217391,328.17391304347825,308.8695652173913,328.17391304347825,366.7826086956522,366.7826086956522,366.7826086956522,347.4782608695652,130.43478260869566,173.91304347826087,195.65217391304347,250.0,293.4782608695652,195.65217391304347,250.0,293.4782608695652,293.4782608695652,369.5652173913044,456.5217391304348,293.4782608695652,369.5652173913044,456.5217391304348,239.1304347826087
347.4782608695652,347.4782608695652,308.8695652173913,308.8695652173913,289.5652173913044,386.0869565217391,386.0869565217391,386.0869565217391,328.17391304347825,308.8695652173913,328.17391304347825,366.7826086956522,366.7826086956522,366.7826086956522,347.4782608695652,130.43478260869566,173.91304347826087,195.65217391304347,250.0,293.4782608695652,195.65217391304347,250.0,293.4782608695652,293.4782608695652,380.4347826086956,456.5217391304348,293.4782608695652,380.4347826086956,456.5217391304348,239.1304347826087
347.4782608695652,347.4782608695652,308.8695652173913,308.8695652173913,289.5652173913044,386.0869565217391,386.0869565217391,386.0869565217391,328.17391304347825,308.8695652173913,328.17391304347825,366.7826086956522,366.7826086956522,366.7826086956522,347.4782608695652,130.43478260869566,173.91304347826087,195.65217391304347,250.0,293.4782608695652,195.65217391304347,250.0,293.4782608695652,293.4782608695652,380.4347826086956,456.5217391304348,293.4782608695652,380.4347826086956,456.5217391304348,239.1304347826087
347.4782608695652,347.4782608695652,308.8695652173913,308.8695652173913,289.5652173913044,386.0869565217391,386.0869565217391,386.0869565217391,328.17391304347825,308.8695652173913,328.17391304347825,366.7826086956522,366.7826086956522,366.7826086956522,347.4782608695652,130.43478260869566,173.91304347826087,195.65217391304347,250.0,293.4782608695652,195.65217391304347,250.0,293.4782608695652,293.4782608695652,380.4347826086956,456.5217391304348,293.4782608695652,380.4347826086956,456.5217391304348,250.0
347.4782608695652,347.4782608695652,308.8695652173913,308.8695652173913,289.5652173913044,386.0869565217391,386.0869565217391,386.0869565217391,328.17391304347825,308.8695652173913,328.17391304347825,366.7826086956522,366.7826086956522,366.7826086956522,347.4782608695652,130.43478260869566,173.91304347826087,195.65217391304347,250.0,293.4782608695652,195.65217391304347,250.0,293.4782608695652,293.4782608695652,380.4347826086956,456.5217391304348,293.4782608695652,380.4347826086956,456.5217391304348,250.0
347.4782608695652,347.4782608695652,308.8695652173913,308.8695652173913,289.5652173913044,386.0869565217391,386.0869565217391,386.0869565217391,328.17391304347825,308.8695652173913,328.17391304347825,366.7826086956522,366.7826086956522,366.7826086956522,347.4782608695652,130.43478260869566,173.91304347826087,195.65217391304347,250.0,293.4782608695652,195.65217391304347,250.0,293.4782608695652,293.4782608695652,380.4347826086956,456.5217391304348,293.4782608695652,380.4347826086956,456.5217391304348,239.1304347826087
347.4782608695652,347.4782608695652,308.8695652173913,308.8695652173913,289.5652173913044,386.0869565217391,386.0869565217391,386.0869565217391,328.17391304347825,308.8695652173913,328.17391304347825,366.7826086956522,366.7826086956522,366.7826086956522,347.4782608695652,130.43478260869566,173.91304347826087,195.65217391304347,250.0,293.4782608695652,195.65217391304347,250.0,293.4782608695652,293.4782608695652,380.4347826086956,456.5217391304348,293.4782608695652,380.4347826086956,456.5217391304348,239.1304347826087
